module,source_table,grain,metric,factor,level,n_subjects,n_trials,n_rows,mean,sd,se,ci95_low,ci95_high,median,iqr,note
eeg,04_eeg/eeg_trial_long.csv,scene_trial,P_alpha,DateBatch:WWR,DateBatch=First_before_2026-05-01;WWR=45,31,124,124,0.9584626063078662,0.8793227304599277,0.07896551229163186,0.8036902022162677,1.1132350103994646,0.7110608414283901,0.6498592745846968,EEG scene-level descriptive result after EEG standardization/QC columns are attached.
eeg,04_eeg/eeg_trial_long.csv,scene_trial,P_alpha,DateBatch:WWR,DateBatch=First_before_2026-05-01;WWR=75,31,124,124,0.9886037025754512,1.0094249452772324,0.09064903608493903,0.8109315918489707,1.1662758133019318,0.7687005281557671,0.7540023264278083,EEG scene-level descriptive result after EEG standardization/QC columns are attached.
eeg,04_eeg/eeg_trial_long.csv,scene_trial,P_alpha,DateBatch:WWR,DateBatch=Second_2026-05-01_or_later;WWR=15,25,100,100,1.3099931369675621,2.3694249735238526,0.23694249735238526,0.845585842156887,1.7744004317782371,0.695855978588091,0.8362092189200838,EEG scene-level descriptive result after EEG standardization/QC columns are attached.
eeg,04_eeg/eeg_trial_long.csv,scene_trial,P_alpha,DateBatch:WWR,DateBatch=Second_2026-05-01_or_later;WWR=45,25,100,100,90.80942189673009,802.8311113280636,80.28311113280635,-66.54547592357038,248.16431971703054,0.7949590836765266,0.9733342562355862,EEG scene-level descriptive result after EEG standardization/QC columns are attached.
eeg,04_eeg/eeg_trial_long.csv,scene_trial,P_alpha,DateBatch:WWR,DateBatch=Second_2026-05-01_or_later;WWR=75,25,100,100,75.73038112427047,706.6639256779257,70.66639256779257,-62.77574830860296,214.2365105571439,0.8248873230507681,1.3645636666674408,EEG scene-level descriptive result after EEG standardization/QC columns are attached.
eeg,04_eeg/eeg_trial_long.csv,scene_trial,P_alpha,DateBatch:Complexity,DateBatch=First_before_2026-05-01;Complexity=0,31,186,186,5.619661229704431,64.61221153970827,4.7375972087238045,-3.666029299394226,14.90535175880309,0.6643260627223465,0.7164004479343495,EEG scene-level descriptive result after EEG standardization/QC columns are attached.
eeg,04_eeg/eeg_trial_long.csv,scene_trial,P_alpha,DateBatch:Complexity,DateBatch=First_before_2026-05-01;Complexity=1,31,186,186,1.0265791514107643,1.0962913044673745,0.08038397851156827,0.8690265535280904,1.184131749293438,0.796239456620084,0.6575082037036514,EEG scene-level descriptive result after EEG standardization/QC columns are attached.
eeg,04_eeg/eeg_trial_long.csv,scene_trial,P_alpha,DateBatch:Complexity,DateBatch=Second_2026-05-01_or_later;Complexity=0,25,150,150,55.09666200088649,581.836980787402,47.506790547022476,-38.01664747127756,148.20997147305053,0.7632997815411775,0.92107040466662,EEG scene-level descriptive result after EEG standardization/QC columns are attached.
eeg,04_eeg/eeg_trial_long.csv,scene_trial,P_alpha,DateBatch:Complexity,DateBatch=Second_2026-05-01_or_later;Complexity=1,25,150,150,56.80320210442558,651.612281037056,53.20391995572728,-47.47648100879988,161.08288521765104,0.7884027729731525,1.0825010239099442,EEG scene-level descriptive result after EEG standardization/QC columns are attached.
eeg,04_eeg/eeg_trial_long.csv,scene_trial,P_beta,overall,all,56,672,672,26.781023307918023,402.43074222635306,15.524102913314339,-3.646218402178082,57.20826501801413,0.9901990099997675,1.519350561528146,EEG scene-level descriptive result after EEG standardization/QC columns are attached.
eeg,04_eeg/eeg_trial_long.csv,scene_trial,P_beta,WWR,WWR=15,56,224,224,6.287988891940127,64.85484652782196,4.333296706766346,-2.2052726533219102,14.781250437202164,0.9499804094029289,1.404281288726895,EEG scene-level descriptive result after EEG standardization/QC columns are attached.
eeg,04_eeg/eeg_trial_long.csv,scene_trial,P_beta,WWR,WWR=45,56,224,224,33.47755295154013,418.8733022166433,27.98714973859459,-21.37726053610526,88.33236643918553,0.959618704383224,1.5603188022226955,EEG scene-level descriptive result after EEG standardization/QC columns are attached.
eeg,04_eeg/eeg_trial_long.csv,scene_trial,P_beta,WWR,WWR=75,56,224,224,40.577528080273815,554.0621751203983,37.0198362548442,-31.981350979220814,113.13640713976844,1.039406673589315,1.4878895446464395,EEG scene-level descriptive result after EEG standardization/QC columns are attached.
eeg,04_eeg/eeg_trial_long.csv,scene_trial,P_beta,Complexity,Complexity=0,56,336,336,32.142091637530086,457.3944046861017,24.952910499087206,-16.76561294068084,81.04979621574101,0.9545199242829405,1.4475020716568094,EEG scene-level descriptive result after EEG standardization/QC columns are attached.
eeg,04_eeg/eeg_trial_long.csv,scene_trial,P_beta,Complexity,Complexity=1,56,336,336,21.41995497830594,339.2891742733543,18.50974194746083,-14.859139238717287,57.69904919532917,1.024373669989405,1.5379649616663733,EEG scene-level descriptive result after EEG standardization/QC columns are attached.
eeg,04_eeg/eeg_trial_long.csv,scene_trial,P_beta,DateBatch,DateBatch=First_before_2026-05-01,31,372,372,4.7530069930098495,50.35703885648247,2.6108908391917685,-0.36433905180601656,9.870353037825716,1.043433469868765,1.6804611357757742,EEG scene-level descriptive result after EEG standardization/QC columns are attached.
eeg,04_eeg/eeg_trial_long.csv,scene_trial,P_beta,DateBatch,DateBatch=Second_2026-05-01_or_later,25,300,300,54.09576353840414,599.1176852337236,34.590075684595575,-13.700784803403181,121.89231188021147,0.9484821275347385,1.302896332894876,EEG scene-level descriptive result after EEG standardization/QC columns are attached.
eeg,04_eeg/eeg_trial_long.csv,scene_trial,P_beta,WWR:Complexity,WWR=15;Complexity=0,56,112,112,10.610425591023338,91.6773006380181,8.66269065563925,-6.36844809402959,27.589299276076268,0.8863630298426579,1.327203136249092,EEG scene-level descriptive result after EEG standardization/QC columns are attached.
eeg,04_eeg/eeg_trial_long.csv,scene_trial,P_beta,WWR:Complexity,WWR=15;Complexity=1,56,112,112,1.9655521928569175,2.7864817245744224,0.26329777414465355,1.4494885555333967,2.4816158301804383,1.0330670177859,1.522491204912994,EEG scene-level descriptive result after EEG standardization/QC columns are attached.
eeg,04_eeg/eeg_trial_long.csv,scene_trial,P_beta,WWR:Complexity,WWR=45;Complexity=0,56,112,112,9.468328436431397,81.35228619459558,7.687068494909037,-5.598325813590316,24.534982686453112,0.941538202689314,1.480279783463454,EEG scene-level descriptive result after EEG standardization/QC columns are attached.
eeg,04_eeg/eeg_trial_long.csv,scene_trial,P_beta,WWR:Complexity,WWR=45;Complexity=1,56,112,112,57.48677746664885,587.1191483278434,55.47754487283991,-51.24921048411736,166.22276541741508,0.9934352544555709,1.6238352613795115,EEG scene-level descriptive result after EEG standardization/QC columns are attached.
eeg,04_eeg/eeg_trial_long.csv,scene_trial,P_beta,WWR:Complexity,WWR=75;Complexity=0,56,112,112,76.34752088513552,783.2096146143581,74.00635231086895,-68.70492964416762,221.39997141443865,1.03982589550389,1.5409002128486011,EEG scene-level descriptive result after EEG standardization/QC columns are attached.
eeg,04_eeg/eeg_trial_long.csv,scene_trial,P_beta,WWR:Complexity,WWR=75;Complexity=1,56,112,112,4.807535275412062,27.130764112319227,2.5636162400125975,-0.2171525550126292,9.832223105836754,1.03586535275903,1.450709875230681,EEG scene-level descriptive result after EEG standardization/QC columns are attached.
eeg,04_eeg/eeg_trial_long.csv,scene_trial,P_beta,DateBatch:WWR,DateBatch=First_before_2026-05-01;WWR=15,31,124,124,9.86232622144262,87.10416247776143,7.822184704803808,-5.469155799972844,25.193808242858083,0.9928624236444585,1.6376435508706046,EEG scene-level descriptive result after EEG standardization/QC columns are attached.
eeg,04_eeg/eeg_trial_long.csv,scene_trial,P_beta,DateBatch:WWR,DateBatch=First_before_2026-05-01;WWR=45,31,124,124,2.1920524390231693,3.219775096478383,0.28914433933064415,1.6253295339351066,2.758775344111232,1.04801789379213,1.7255840794422175,EEG scene-level descriptive result after EEG standardization/QC columns are attached.
eeg,04_eeg/eeg_trial_long.csv,scene_trial,P_beta,DateBatch:WWR,DateBatch=First_before_2026-05-01;WWR=75,31,124,124,2.204642318563762,3.4276661261600956,0.3078135049179648,1.6013278489245508,2.807956788202973,1.11003797841482,1.5823923476529398,EEG scene-level descriptive result after EEG standardization/QC columns are attached.
eeg,04_eeg/eeg_trial_long.csv,scene_trial,P_beta,DateBatch:WWR,DateBatch=Second_2026-05-01_or_later;WWR=15,25,100,100,1.855810603357038,3.4894487434171353,0.3489448743417135,1.1718786496472795,2.5397425570667966,0.9256888702321865,1.1088761661989741,EEG scene-level descriptive result after EEG standardization/QC columns are attached.
eeg,04_eeg/eeg_trial_long.csv,scene_trial,P_beta,DateBatch:WWR,DateBatch=Second_2026-05-01_or_later;WWR=45,25,100,100,72.27157358706116,626.4642507079493,62.64642507079493,-50.51541955169691,195.05856672581922,0.9483759089864555,1.2674817948131438,EEG scene-level descriptive result after EEG standardization/QC columns are attached.
eeg,04_eeg/eeg_trial_long.csv,scene_trial,P_beta,DateBatch:WWR,DateBatch=Second_2026-05-01_or_later;WWR=75,25,100,100,88.15990642479429,829.0629408894815,82.90629408894816,-74.33642998954409,250.65624283913266,0.999387601605165,1.364394281522841,EEG scene-level descriptive result after EEG standardization/QC columns are attached.
eeg,04_eeg/eeg_trial_long.csv,scene_trial,P_beta,DateBatch:Complexity,DateBatch=First_before_2026-05-01;Complexity=0,31,186,186,7.311047279588784,71.14481415489077,5.216590872272535,-2.9134708300653838,17.535565389242954,0.9939912168984335,1.6274712942761962,EEG scene-level descriptive result after EEG standardization/QC columns are attached.
eeg,04_eeg/eeg_trial_long.csv,scene_trial,P_beta,DateBatch:Complexity,DateBatch=First_before_2026-05-01;Complexity=1,31,186,186,2.1949667064309164,3.2599783269396014,0.2390332083389153,1.7264616180866423,2.6634717947751905,1.0867239857225348,1.7214156721184979,EEG scene-level descriptive result after EEG standardization/QC columns are attached.
eeg,04_eeg/eeg_trial_long.csv,scene_trial,P_beta,DateBatch:Complexity,DateBatch=Second_2026-05-01_or_later;Complexity=0,25,150,150,62.93258664137732,679.9720904497399,55.51948869784911,-45.88561120640694,171.7507844891616,0.9327889320763745,1.22006246914158,EEG scene-level descriptive result after EEG standardization/QC columns are attached.
eeg,04_eeg/eeg_trial_long.csv,scene_trial,P_beta,DateBatch:Complexity,DateBatch=Second_2026-05-01_or_later;Complexity=1,25,150,150,45.25894043543098,507.7142280653616,41.454693130372746,-35.9922581000996,126.51013897096155,0.954509261267943,1.3615066046825277,EEG scene-level descriptive result after EEG standardization/QC columns are attached.
eeg,04_eeg/eeg_trial_long.csv,scene_trial,O_theta,overall,all,56,672,672,30.676050809231004,390.4972564544225,15.063758705480875,1.1510837464884887,60.20101787197352,1.639371819066635,1.2180812570906547,EEG scene-level descriptive result after EEG standardization/QC columns are attached.
eeg,04_eeg/eeg_trial_long.csv,scene_trial,O_theta,WWR,WWR=15,56,224,224,28.84480904301405,397.8911138426946,26.5852183078791,-23.262218840428982,80.95183692645708,1.6160607192544099,1.1975802680985024,EEG scene-level descriptive result after EEG standardization/QC columns are attached.
eeg,04_eeg/eeg_trial_long.csv,scene_trial,O_theta,WWR,WWR=45,56,224,224,30.781860387438257,371.9477894756103,24.851807035458148,-17.92768140205971,79.49140217693622,1.6489212730630052,1.2196581757200824,EEG scene-level descriptive result after EEG standardization/QC columns are attached.
eeg,04_eeg/eeg_trial_long.csv,scene_trial,O_theta,WWR,WWR=75,56,224,224,32.40148299724071,402.69474974391835,26.90617473204314,-20.33461947756384,85.13758547204526,1.659907326609655,1.3197566213270426,EEG scene-level descriptive result after EEG standardization/QC columns are attached.
eeg,04_eeg/eeg_trial_long.csv,scene_trial,O_theta,Complexity,Complexity=0,56,336,336,40.832498082920836,463.46973493693486,25.284346936543134,-8.724821912703703,90.38981807854537,1.6371820135376352,1.2576932085042776,EEG scene-level descriptive result after EEG standardization/QC columns are attached.
eeg,04_eeg/eeg_trial_long.csv,scene_trial,O_theta,Complexity,Complexity=1,56,336,336,20.519603535541172,300.69965927911767,16.404511310642704,-11.633238633318527,52.67244570440087,1.6409911436123852,1.1681857006241527,EEG scene-level descriptive result after EEG standardization/QC columns are attached.
eeg,04_eeg/eeg_trial_long.csv,scene_trial,O_theta,DateBatch,DateBatch=First_before_2026-05-01,31,372,372,18.175258996112472,308.76874097856097,16.008913461874926,-13.202211389162382,49.55272938138732,1.76259062040495,0.8700974923889075,EEG scene-level descriptive result after EEG standardization/QC columns are attached.
eeg,04_eeg/eeg_trial_long.csv,scene_trial,O_theta,DateBatch,DateBatch=Second_2026-05-01_or_later,25,300,300,46.17703265749798,472.7308243901148,27.293126871586644,-7.317496010811837,99.6715613258078,1.31130875239898,1.6214035853471425,EEG scene-level descriptive result after EEG standardization/QC columns are attached.
eeg,04_eeg/eeg_trial_long.csv,scene_trial,O_theta,WWR:Complexity,WWR=15;Complexity=0,56,112,112,55.23668798175896,562.7137055428586,53.171447292644004,-48.97934871182328,159.4527246753412,1.53714974401019,1.1314275541028764,EEG scene-level descriptive result after EEG standardization/QC columns are attached.
eeg,04_eeg/eeg_trial_long.csv,scene_trial,O_theta,WWR:Complexity,WWR=15;Complexity=1,56,112,112,2.4529301042691363,2.9380626116913824,0.27762082167401175,1.9087932937880732,2.9970669147501994,1.6781650431757549,1.1363268723977549,EEG scene-level descriptive result after EEG standardization/QC columns are attached.
eeg,04_eeg/eeg_trial_long.csv,scene_trial,O_theta,WWR:Complexity,WWR=45;Complexity=0,56,112,112,10.224012542652105,86.7915617313923,8.201031722863377,-5.850009634160113,26.298034719464322,1.6489212730630052,1.3122378481339425,EEG scene-level descriptive result after EEG standardization/QC columns are attached.
eeg,04_eeg/eeg_trial_long.csv,scene_trial,O_theta,WWR:Complexity,WWR=45;Complexity=1,56,112,112,51.339708232224396,519.1830396850612,49.05818599747322,-44.81433632282311,147.4937527872719,1.6397479322711899,1.14870407812039,EEG scene-level descriptive result after EEG standardization/QC columns are attached.
eeg,04_eeg/eeg_trial_long.csv,scene_trial,O_theta,WWR:Complexity,WWR=75;Complexity=0,56,112,112,57.03679372435147,568.0526625885851,53.675931314195736,-48.16803165147218,162.24161910017511,1.6717370622231549,1.2972453103240051,EEG scene-level descriptive result after EEG standardization/QC columns are attached.
eeg,04_eeg/eeg_trial_long.csv,scene_trial,O_theta,WWR:Complexity,WWR=75;Complexity=1,56,112,112,7.766172270129977,43.341570949864774,4.0953935058644175,-0.2607990013642807,15.793143541624236,1.6409911436123852,1.2327292492472148,EEG scene-level descriptive result after EEG standardization/QC columns are attached.
eeg,04_eeg/eeg_trial_long.csv,scene_trial,O_theta,DateBatch:WWR,DateBatch=First_before_2026-05-01;WWR=15,31,124,124,50.05056924092371,534.7928847577278,48.02581879434097,-44.0800355959846,144.181174077832,1.742598978264105,0.8352622385597723,EEG scene-level descriptive result after EEG standardization/QC columns are attached.
eeg,04_eeg/eeg_trial_long.csv,scene_trial,O_theta,DateBatch:WWR,DateBatch=First_before_2026-05-01;WWR=45,31,124,124,2.120357431812655,2.2562593170162164,0.20261806804171123,1.7232260184509007,2.517488845174409,1.7847966018552501,0.828326467746185,EEG scene-level descriptive result after EEG standardization/QC columns are attached.
eeg,04_eeg/eeg_trial_long.csv,scene_trial,O_theta,DateBatch:WWR,DateBatch=First_before_2026-05-01;WWR=75,31,124,124,2.3548503156010514,4.430350917759325,0.39785725733438154,1.5750500912256635,3.1346505399764393,1.73209274296204,0.9005061816002073,EEG scene-level descriptive result after EEG standardization/QC columns are attached.
